YEAR,DISTRICT_ID,LOCALE,DRP912,STATE,REGION
2005,1804560,2-Suburb,3.40,IN,Ohio_Valley
2005,1804590,2-Suburb,2.60,IN,Ohio_Valley
2005,1804620,2-Suburb,3.20,IN,Ohio_Valley
2005,1804710,4-Rural,1.40,IN,Ohio_Valley
2005,1804770,1-City,9.90,IN,Ohio_Valley
2005,1804800,4-Rural,5.30,IN,Ohio_Valley
2005,1804980,3-Town,4.20,IN,Ohio_Valley
2005,1805190,3-Town,2.60,IN,Ohio_Valley
2005,1805280,4-Rural,5.60,IN,Ohio_Valley
2005,1805340,4-Rural,3.10,IN,Ohio_Valley
2005,1805370,1-City,1.20,IN,Ohio_Valley
2005,1805400,1-City,5.20,IN,Ohio_Valley
2005,1805450,2-Suburb,2.00,IN,Ohio_Valley
2005,1805460,2-Suburb,9.70,IN,Ohio_Valley
2005,1805520,4-Rural,4.50,IN,Ohio_Valley
2005,1805550,4-Rural,3.30,IN,Ohio_Valley
2005,1805580,1-City,0.30,IN,Ohio_Valley
2005,1805670,2-Suburb,2.70,IN,Ohio_Valley
2005,1805700,4-Rural,1.80,IN,Ohio_Valley
2005,1805790,2-Suburb,0.60,IN,Ohio_Valley
2005,1805880,4-Rural,1.30,IN,Ohio_Valley
2005,1805910,2-Suburb,2.40,IN,Ohio_Valley
2005,1806030,3-Town,3.00,IN,Ohio_Valley
2005,1806060,3-Town,1.50,IN,Ohio_Valley
2005,1806080,4-Rural,1.10,IN,Ohio_Valley
2005,1806090,4-Rural,0.00,IN,Ohio_Valley
2005,1806120,3-Town,0.00,IN,Ohio_Valley
2005,1806240,4-Rural,4.50,IN,Ohio_Valley
2005,1806270,3-Town,2.80,IN,Ohio_Valley
2005,1806390,3-Town,6.70,IN,Ohio_Valley
2005,1806480,2-Suburb,1.60,IN,Ohio_Valley
2005,1806510,2-Suburb,6.00,IN,Ohio_Valley
2005,1806570,1-City,3.00,IN,Ohio_Valley
2005,1806600,2-Suburb,3.10,IN,Ohio_Valley
2005,1806630,4-Rural,2.30,IN,Ohio_Valley
2005,1806660,4-Rural,1.90,IN,Ohio_Valley
2005,1806840,1-City,2.00,IN,Ohio_Valley
2005,1806870,3-Town,1.60,IN,Ohio_Valley
2005,1806900,3-Town,4.20,IN,Ohio_Valley
2005,1807080,4-Rural,2.90,IN,Ohio_Valley
2005,1807110,4-Rural,2.40,IN,Ohio_Valley
2005,1807140,2-Suburb,3.50,IN,Ohio_Valley
2005,1807230,2-Suburb,1.60,IN,Ohio_Valley
2005,1807260,4-Rural,2.80,IN,Ohio_Valley
2005,1807290,2-Suburb,1.60,IN,Ohio_Valley
2005,1807320,1-City,2.20,IN,Ohio_Valley
2005,1807380,4-Rural,4.60,IN,Ohio_Valley
2005,1807410,2-Suburb,1.80,IN,Ohio_Valley
2005,1807440,3-Town,4.10,IN,Ohio_Valley
2005,1807470,2-Suburb,1.60,IN,Ohio_Valley
2005,1807500,4-Rural,0.00,IN,Ohio_Valley
2005,1807560,4-Rural,0.80,IN,Ohio_Valley
2005,1807620,4-Rural,1.10,IN,Ohio_Valley
2005,1807650,2-Suburb,2.60,IN,Ohio_Valley
2005,1807680,3-Town,3.70,IN,Ohio_Valley
2005,1807710,4-Rural,1.90,IN,Ohio_Valley
2005,1807770,2-Suburb,4.70,IN,Ohio_Valley
2005,1807800,4-Rural,4.70,IN,Ohio_Valley
2005,1807830,4-Rural,1.20,IN,Ohio_Valley
2005,1807860,3-Town,1.50,IN,Ohio_Valley
2005,1807890,4-Rural,5.40,IN,Ohio_Valley
2005,1807900,4-Rural,3.40,IN,Ohio_Valley
2005,1807920,4-Rural,4.40,IN,Ohio_Valley
2005,1807950,4-Rural,2.10,IN,Ohio_Valley
2005,1807980,4-Rural,2.60,IN,Ohio_Valley
2005,1808010,4-Rural,1.70,IN,Ohio_Valley
2005,1808040,4-Rural,3.10,IN,Ohio_Valley
2005,1808070,4-Rural,2.90,IN,Ohio_Valley
2005,1808100,4-Rural,1.20,IN,Ohio_Valley
2005,1808130,4-Rural,7.90,IN,Ohio_Valley
2005,1808160,4-Rural,2.90,IN,Ohio_Valley
2005,1808220,4-Rural,1.90,IN,Ohio_Valley
2005,1808280,4-Rural,0.80,IN,Ohio_Valley
2005,1808310,4-Rural,3.40,IN,Ohio_Valley
2005,1808340,4-Rural,2.20,IN,Ohio_Valley
2005,1808490,4-Rural,4.30,IN,Ohio_Valley
2005,1808640,4-Rural,4.70,IN,Ohio_Valley
2005,1808760,2-Suburb,0.90,IN,Ohio_Valley
2005,1808820,1-City,0.90,IN,Ohio_Valley
2005,1808850,3-Town,3.40,IN,Ohio_Valley
2005,1808900,4-Rural,2.40,IN,Ohio_Valley
2005,1808910,1-City,4.40,IN,Ohio_Valley
2005,1808940,4-Rural,1.80,IN,Ohio_Valley
2005,1808970,2-Suburb,1.40,IN,Ohio_Valley
2005,1809000,4-Rural,1.30,IN,Ohio_Valley
2005,1809060,3-Town,3.10,IN,Ohio_Valley
2005,1809120,2-Suburb,2.10,IN,Ohio_Valley
2005,1809150,2-Suburb,4.90,IN,Ohio_Valley
2005,1809180,4-Rural,1.30,IN,Ohio_Valley
2005,1809300,4-Rural,2.10,IN,Ohio_Valley
2005,1809360,4-Rural,3.60,IN,Ohio_Valley
2005,1809370,2-Suburb,1.30,IN,Ohio_Valley
2005,1809420,2-Suburb,3.70,IN,Ohio_Valley
2005,1809480,4-Rural,1.10,IN,Ohio_Valley
2005,1809510,3-Town,8.00,IN,Ohio_Valley
2005,1809630,3-Town,4.20,IN,Ohio_Valley
2005,1809660,3-Town,1.70,IN,Ohio_Valley
2005,1809690,2-Suburb,0.80,IN,Ohio_Valley
2005,1809750,3-Town,1.80,IN,Ohio_Valley
2005,1809810,2-Suburb,3.90,IN,Ohio_Valley
2005,1809990,3-Town,4.40,IN,Ohio_Valley
2005,1810020,3-Town,3.10,IN,Ohio_Valley
2005,1810080,3-Town,6.50,IN,Ohio_Valley
2005,1810110,2-Suburb,9.20,IN,Ohio_Valley
2005,1810140,2-Suburb,3.10,IN,Ohio_Valley
2005,1810170,4-Rural,1.90,IN,Ohio_Valley
2005,1810230,4-Rural,2.00,IN,Ohio_Valley
2005,1810260,3-Town,3.40,IN,Ohio_Valley
2005,1810290,1-City,8.00,IN,Ohio_Valley
2005,1810350,2-Suburb,1.10,IN,Ohio_Valley
2005,1810360,2-Suburb,2.00,IN,Ohio_Valley
2005,1810410,3-Town,1.50,IN,Ohio_Valley
2005,1810440,4-Rural,1.50,IN,Ohio_Valley
2005,1810450,4-Rural,1.40,IN,Ohio_Valley
2005,1810470,4-Rural,3.90,IN,Ohio_Valley
2005,1810500,4-Rural,2.20,IN,Ohio_Valley
2005,1810530,4-Rural,2.50,IN,Ohio_Valley
2005,1810560,4-Rural,3.00,IN,Ohio_Valley
2005,1810590,4-Rural,5.80,IN,Ohio_Valley
2005,1810640,4-Rural,0.00,IN,Ohio_Valley
2005,1810650,2-Suburb,0.40,IN,Ohio_Valley
2005,1810680,4-Rural,2.40,IN,Ohio_Valley
2005,1810710,4-Rural,0.70,IN,Ohio_Valley
2005,1810740,4-Rural,1.90,IN,Ohio_Valley
2005,1810770,4-Rural,1.30,IN,Ohio_Valley
2005,1810800,4-Rural,6.30,IN,Ohio_Valley
2005,1810830,4-Rural,1.60,IN,Ohio_Valley
2005,1810860,2-Suburb,5.70,IN,Ohio_Valley
2005,1810900,4-Rural,2.90,IN,Ohio_Valley
2005,1810920,2-Suburb,1.20,IN,Ohio_Valley
2005,1810950,4-Rural,0.80,IN,Ohio_Valley
2005,1810980,4-Rural,4.60,IN,Ohio_Valley
2005,1811100,4-Rural,5.40,IN,Ohio_Valley
2005,1811190,4-Rural,0.80,IN,Ohio_Valley
2005,1811220,4-Rural,3.30,IN,Ohio_Valley
2005,1811250,4-Rural,5.90,IN,Ohio_Valley
2005,1811260,3-Town,3.20,IN,Ohio_Valley
2005,1811340,4-Rural,1.70,IN,Ohio_Valley
2005,1811370,4-Rural,3.60,IN,Ohio_Valley
2005,1811400,2-Suburb,1.40,IN,Ohio_Valley
2005,1811430,4-Rural,2.80,IN,Ohio_Valley
2005,1811490,4-Rural,2.60,IN,Ohio_Valley
2005,1811580,3-Town,5.00,IN,Ohio_Valley
2005,1811700,4-Rural,1.10,IN,Ohio_Valley
2005,1811730,4-Rural,0.00,IN,Ohio_Valley
2005,1811910,4-Rural,5.50,IN,Ohio_Valley
2005,1811970,2-Suburb,0.40,IN,Ohio_Valley
2005,1812060,4-Rural,4.20,IN,Ohio_Valley
2005,1812090,4-Rural,3.50,IN,Ohio_Valley
2005,1812120,3-Town,2.40,IN,Ohio_Valley
2005,1812150,3-Town,3.10,IN,Ohio_Valley
2005,1812180,4-Rural,1.50,IN,Ohio_Valley
2005,1812240,4-Rural,4.20,IN,Ohio_Valley
2005,1812360,1-City,3.90,IN,Ohio_Valley
2005,1812390,2-Suburb,2.40,IN,Ohio_Valley
2005,1812450,3-Town,4.40,IN,Ohio_Valley
2005,1812720,1-City,1.40,IN,Ohio_Valley
2005,1812810,1-City,5.30,IN,Ohio_Valley
2005,1812870,2-Suburb,0.60,IN,Ohio_Valley
2005,1812880,4-Rural,1.20,IN,Ohio_Valley
2005,1812900,4-Rural,5.20,IN,Ohio_Valley
2005,1812930,4-Rural,1.50,IN,Ohio_Valley
2005,1812990,4-Rural,0.80,IN,Ohio_Valley
2005,1813050,4-Rural,2.90,IN,Ohio_Valley
2005,1813080,2-Suburb,2.80,IN,Ohio_Valley
2005,1813110,4-Rural,2.90,IN,Ohio_Valley
2005,1813230,4-Rural,4.30,IN,Ohio_Valley
2005,1900009,4-Rural,2.20,IA,Upper_Midwest
2005,1900021,4-Rural,1.20,IA,Upper_Midwest
2005,1900024,4-Rural,2.90,IA,Upper_Midwest
2005,1900025,4-Rural,0.00,IA,Upper_Midwest
2005,1900028,4-Rural,3.90,IA,Upper_Midwest
2005,1900040,4-Rural,0.00,IA,Upper_Midwest
2005,1900060,4-Rural,0.00,IA,Upper_Midwest
2005,1903030,4-Rural,0.00,IA,Upper_Midwest
2005,1903150,2-Suburb,1.70,IA,Upper_Midwest
2005,1903270,3-Town,1.30,IA,Upper_Midwest
2005,1903300,4-Rural,0.00,IA,Upper_Midwest
2005,1903360,3-Town,1.20,IA,Upper_Midwest
2005,1903540,1-City,1.60,IA,Upper_Midwest
2005,1903630,4-Rural,0.00,IA,Upper_Midwest
2005,1903690,2-Suburb,0.30,IA,Upper_Midwest
2005,1903750,4-Rural,0.00,IA,Upper_Midwest
2005,1903780,4-Rural,0.00,IA,Upper_Midwest
2005,1903850,4-Rural,0.00,IA,Upper_Midwest
2005,1903930,3-Town,3.80,IA,Upper_Midwest
2005,1903960,4-Rural,3.40,IA,Upper_Midwest
2005,1904320,4-Rural,0.00,IA,Upper_Midwest
2005,1904380,4-Rural,0.00,IA,Upper_Midwest
2005,1904650,4-Rural,2.30,IA,Upper_Midwest
2005,1904680,4-Rural,0.00,IA,Upper_Midwest
2005,1904830,4-Rural,1.60,IA,Upper_Midwest
2005,1904860,2-Suburb,2.80,IA,Upper_Midwest
2005,1904950,4-Rural,2.30,IA,Upper_Midwest
2005,1905130,3-Town,4.90,IA,Upper_Midwest
2005,1905430,4-Rural,2.50,IA,Upper_Midwest
2005,1905790,3-Town,4.50,IA,Upper_Midwest
2005,1906060,4-Rural,1.20,IA,Upper_Midwest
2005,1906240,4-Rural,2.10,IA,Upper_Midwest
2005,1906270,4-Rural,2.60,IA,Upper_Midwest
2005,1906330,3-Town,0.70,IA,Upper_Midwest
2005,1906510,1-City,1.30,IA,Upper_Midwest
2005,1906540,1-City,3.70,IA,Upper_Midwest
2005,1906750,3-Town,1.50,IA,Upper_Midwest
2005,1906810,3-Town,0.70,IA,Upper_Midwest
2005,1906900,4-Rural,0.00,IA,Upper_Midwest
2005,1906960,4-Rural,2.30,IA,Upper_Midwest
2005,1907080,3-Town,4.70,IA,Upper_Midwest
2005,1907110,4-Rural,0.00,IA,Upper_Midwest
2005,1907170,3-Town,1.10,IA,Upper_Midwest
2005,1907350,3-Town,1.80,IA,Upper_Midwest
2005,1907410,3-Town,2.10,IA,Upper_Midwest
2005,1907470,4-Rural,3.10,IA,Upper_Midwest
2005,1907620,3-Town,1.20,IA,Upper_Midwest
2005,1907710,3-Town,3.10,IA,Upper_Midwest
2005,1907860,4-Rural,0.70,IA,Upper_Midwest
2005,1907900,4-Rural,0.00,IA,Upper_Midwest
2005,1907920,4-Rural,0.00,IA,Upper_Midwest
2005,1907980,4-Rural,6.20,IA,Upper_Midwest
2005,1908070,4-Rural,0.00,IA,Upper_Midwest
2005,1908130,4-Rural,0.00,IA,Upper_Midwest
2005,1908220,1-City,5.50,IA,Upper_Midwest
2005,1908310,3-Town,1.80,IA,Upper_Midwest
2005,1908550,4-Rural,0.00,IA,Upper_Midwest
2005,1908580,1-City,7.00,IA,Upper_Midwest
2005,1908610,4-Rural,1.00,IA,Upper_Midwest
2005,1908730,3-Town,0.60,IA,Upper_Midwest
2005,1908910,3-Town,2.70,IA,Upper_Midwest
2005,1908940,4-Rural,0.00,IA,Upper_Midwest
2005,1908970,1-City,4.80,IA,Upper_Midwest
2005,1909060,4-Rural,0.00,IA,Upper_Midwest
2005,1909480,1-City,3.60,IA,Upper_Midwest
2005,1909570,4-Rural,0.00,IA,Upper_Midwest
2005,1910340,4-Rural,2.20,IA,Upper_Midwest
2005,1910690,4-Rural,2.20,IA,Upper_Midwest
2005,1910710,4-Rural,0.00,IA,Upper_Midwest
2005,1910950,3-Town,0.00,IA,Upper_Midwest
2005,1910980,4-Rural,0.00,IA,Upper_Midwest
2005,1911040,4-Rural,0.00,IA,Upper_Midwest
2005,1911070,3-Town,1.00,IA,Upper_Midwest
2005,1911340,3-Town,3.20,IA,Upper_Midwest
2005,1911520,4-Rural,0.00,IA,Upper_Midwest
2005,1911820,3-Town,5.90,IA,Upper_Midwest
2005,1911850,3-Town,4.90,IA,Upper_Midwest
2005,1912230,4-Rural,0.00,IA,Upper_Midwest
2005,1912330,3-Town,0.00,IA,Upper_Midwest
2005,1912480,4-Rural,2.90,IA,Upper_Midwest
2005,1912510,4-Rural,1.50,IA,Upper_Midwest
2005,1912660,4-Rural,1.40,IA,Upper_Midwest
2005,1912750,4-Rural,0.00,IA,Upper_Midwest
2005,1913110,4-Rural,0.00,IA,Upper_Midwest
2005,1913200,3-Town,3.40,IA,Upper_Midwest
2005,1913290,4-Rural,0.00,IA,Upper_Midwest
2005,1913350,4-Rural,0.00,IA,Upper_Midwest
2005,1913470,4-Rural,0.00,IA,Upper_Midwest
2005,1913500,4-Rural,2.50,IA,Upper_Midwest
2005,1914280,3-Town,2.10,IA,Upper_Midwest
2005,1914340,4-Rural,0.00,IA,Upper_Midwest
2005,1914370,3-Town,2.30,IA,Upper_Midwest
2005,1914580,3-Town,1.10,IA,Upper_Midwest
2005,1914640,2-Suburb,0.40,IA,Upper_Midwest
2005,1914700,1-City,1.70,IA,Upper_Midwest
2005,1914730,3-Town,1.80,IA,Upper_Midwest
2005,1914850,4-Rural,0.00,IA,Upper_Midwest
2005,1914880,4-Rural,0.00,IA,Upper_Midwest
2005,1915180,4-Rural,0.00,IA,Upper_Midwest
2005,1915210,3-Town,1.00,IA,Upper_Midwest
2005,1915630,3-Town,8.10,IA,Upper_Midwest
2005,1915660,4-Rural,3.10,IA,Upper_Midwest
2005,1915750,4-Rural,2.50,IA,Upper_Midwest
2005,1915840,3-Town,1.30,IA,Upper_Midwest
2005,1916110,4-Rural,2.40,IA,Upper_Midwest
2005,1916140,4-Rural,0.00,IA,Upper_Midwest
2005,1916440,4-Rural,0.00,IA,Upper_Midwest
2005,1916530,4-Rural,0.60,IA,Upper_Midwest
2005,1916680,1-City,2.70,IA,Upper_Midwest
2005,1917100,4-Rural,1.60,IA,Upper_Midwest
2005,1917220,4-Rural,0.50,IA,Upper_Midwest
2005,1917460,4-Rural,0.00,IA,Upper_Midwest
2005,1917550,4-Rural,0.00,IA,Upper_Midwest
2005,1918120,4-Rural,1.60,IA,Upper_Midwest
2005,1918480,4-Rural,2.00,IA,Upper_Midwest
2005,1918510,3-Town,1.60,IA,Upper_Midwest
2005,1918720,3-Town,4.30,IA,Upper_Midwest
2005,1918750,4-Rural,0.00,IA,Upper_Midwest
2005,1918780,3-Town,2.40,IA,Upper_Midwest
2005,1918960,4-Rural,0.00,IA,Upper_Midwest
2005,1919140,4-Rural,0.00,IA,Upper_Midwest
2005,1919440,2-Suburb,0.00,IA,Upper_Midwest
2005,1919650,2-Suburb,1.20,IA,Upper_Midwest
2005,1919740,4-Rural,0.00,IA,Upper_Midwest
2005,1919770,4-Rural,13.50,IA,Upper_Midwest
2005,1919800,4-Rural,0.00,IA,Upper_Midwest
2005,1919860,4-Rural,2.20,IA,Upper_Midwest
2005,1919890,3-Town,2.40,IA,Upper_Midwest
2005,1920130,3-Town,2.90,IA,Upper_Midwest
2005,1920610,3-Town,1.40,IA,Upper_Midwest
2005,1920670,4-Rural,0.00,IA,Upper_Midwest
2005,1920760,4-Rural,0.00,IA,Upper_Midwest
2005,1920850,4-Rural,0.00,IA,Upper_Midwest
2005,1920910,4-Rural,0.00,IA,Upper_Midwest
2005,1920940,2-Suburb,1.00,IA,Upper_Midwest
2005,1921120,4-Rural,0.00,IA,Upper_Midwest
2005,1921240,2-Suburb,1.60,IA,Upper_Midwest
2005,1921600,4-Rural,0.00,IA,Upper_Midwest
2005,1921660,4-Rural,2.30,IA,Upper_Midwest
2005,1921720,4-Rural,0.00,IA,Upper_Midwest
2005,1921870,4-Rural,2.80,IA,Upper_Midwest
2005,1922110,3-Town,3.50,IA,Upper_Midwest
2005,1922380,4-Rural,0.00,IA,Upper_Midwest
2005,1922530,2-Suburb,3.10,IA,Upper_Midwest
2005,1923110,2-Suburb,1.80,IA,Upper_Midwest
2005,1923160,4-Rural,2.00,IA,Upper_Midwest
2005,1923220,4-Rural,0.00,IA,Upper_Midwest
2005,1923340,4-Rural,4.60,IA,Upper_Midwest
2005,1924000,3-Town,1.30,IA,Upper_Midwest
2005,1924150,4-Rural,0.00,IA,Upper_Midwest
2005,1924660,3-Town,0.00,IA,Upper_Midwest
2005,1924720,4-Rural,0.00,IA,Upper_Midwest
2005,1924750,4-Rural,0.00,IA,Upper_Midwest
2005,1924960,4-Rural,0.00,IA,Upper_Midwest
2005,1925050,4-Rural,0.00,IA,Upper_Midwest
2005,1925140,4-Rural,0.00,IA,Upper_Midwest
2005,1925380,4-Rural,0.00,IA,Upper_Midwest
2005,1925560,4-Rural,0.00,IA,Upper_Midwest
2005,1925620,4-Rural,0.00,IA,Upper_Midwest
2005,1926070,3-Town,0.00,IA,Upper_Midwest
2005,1926250,4-Rural,0.00,IA,Upper_Midwest
2005,1926280,4-Rural,1.60,IA,Upper_Midwest
2005,1926370,3-Town,1.30,IA,Upper_Midwest
2005,1926400,1-City,2.10,IA,Upper_Midwest
2005,1926670,4-Rural,0.00,IA,Upper_Midwest
2005,1926730,3-Town,7.00,IA,Upper_Midwest
2005,1926790,4-Rural,0.00,IA,Upper_Midwest
2005,1926820,4-Rural,0.60,IA,Upper_Midwest
2005,1926850,4-Rural,2.00,IA,Upper_Midwest
2005,1926910,3-Town,1.60,IA,Upper_Midwest
2005,1927000,3-Town,0.90,IA,Upper_Midwest
2005,1927240,4-Rural,0.00,IA,Upper_Midwest
2005,1927390,3-Town,2.20,IA,Upper_Midwest
2005,1927870,3-Town,2.30,IA,Upper_Midwest
2005,1927960,4-Rural,0.00,IA,Upper_Midwest
2005,1928020,4-Rural,0.00,IA,Upper_Midwest
2005,1928110,4-Rural,0.00,IA,Upper_Midwest
2005,1928170,4-Rural,0.00,IA,Upper_Midwest
2005,1928680,2-Suburb,0.70,IA,Upper_Midwest
2005,1929010,4-Rural,0.00,IA,Upper_Midwest
2005,1929310,2-Suburb,2.80,IA,Upper_Midwest
2005,1929730,4-Rural,0.00,IA,Upper_Midwest
2005,1929760,4-Rural,0.00,IA,Upper_Midwest
2005,1930240,2-Suburb,1.40,IA,Upper_Midwest
2005,1930480,1-City,6.10,IA,Upper_Midwest
2005,1930510,4-Rural,1.40,IA,Upper_Midwest
2005,1930560,4-Rural,0.00,IA,Upper_Midwest
2005,1930630,3-Town,5.00,IA,Upper_Midwest
2005,1930720,4-Rural,0.00,IA,Upper_Midwest
2005,1930750,4-Rural,1.60,IA,Upper_Midwest
2005,1930780,3-Town,3.70,IA,Upper_Midwest
2005,1930930,2-Suburb,1.70,IA,Upper_Midwest
2005,1930960,4-Rural,0.00,IA,Upper_Midwest
2005,1930990,3-Town,3.10,IA,Upper_Midwest
2005,1931110,4-Rural,2.10,IA,Upper_Midwest
2005,1931290,4-Rural,2.40,IA,Upper_Midwest
2005,1931350,4-Rural,0.80,IA,Upper_Midwest
2005,1931470,4-Rural,0.00,IA,Upper_Midwest
2005,1931860,2-Suburb,1.50,IA,Upper_Midwest
2005,1931920,4-Rural,0.00,IA,Upper_Midwest
2005,1932010,4-Rural,0.00,IA,Upper_Midwest
2005,1999017,4-Rural,2.30,IA,Upper_Midwest
2005,2000002,3-Town,3.40,KS,South
2005,2000003,3-Town,3.70,KS,South
2005,2000006,3-Town,5.40,KS,South
2005,2000008,1-City,23.60,KS,South
2005,2000009,3-Town,0.00,KS,South
2005,2000010,4-Rural,0.00,KS,South
2005,2000012,4-Rural,0.00,KS,South
2005,2000013,4-Rural,0.00,KS,South
2005,2000014,4-Rural,0.00,KS,South
2005,2000015,2-Suburb,2.30,KS,South
2005,2000016,3-Town,1.80,KS,South
2005,2003180,3-Town,3.40,KS,South
2005,2003200,4-Rural,1.80,KS,South
2005,2003270,4-Rural,0.00,KS,South
2005,2003300,4-Rural,1.70,KS,South
2005,2003360,4-Rural,0.80,KS,South
2005,2003450,4-Rural,3.90,KS,South
2005,2003540,3-Town,3.10,KS,South
2005,2003570,4-Rural,0.00,KS,South
2005,2003630,2-Suburb,1.00,KS,South
2005,2003690,4-Rural,0.00,KS,South
2005,2003720,2-Suburb,2.20,KS,South
2005,2003810,3-Town,5.40,KS,South
2005,2003870,4-Rural,1.90,KS,South
2005,2003930,4-Rural,0.00,KS,South
2005,2003960,4-Rural,2.10,KS,South
2005,2004050,2-Suburb,2.80,KS,South
2005,2004080,4-Rural,0.00,KS,South
2005,2004140,4-Rural,0.00,KS,South
2005,2004170,4-Rural,3.80,KS,South
2005,2004200,4-Rural,1.80,KS,South
2005,2004290,4-Rural,24.10,KS,South
2005,2004380,4-Rural,0.00,KS,South
2005,2004500,4-Rural,0.00,KS,South
2005,2004590,3-Town,3.80,KS,South
2005,2004620,4-Rural,1.10,KS,South
2005,2004650,4-Rural,0.00,KS,South
2005,2004670,4-Rural,0.00,KS,South
2005,2004710,4-Rural,1.80,KS,South
2005,2004770,4-Rural,4.10,KS,South
2005,2004790,4-Rural,0.00,KS,South
2005,2004890,3-Town,2.20,KS,South
2005,2004920,4-Rural,2.10,KS,South
2005,2004980,3-Town,2.80,KS,South
2005,2005010,3-Town,0.00,KS,South
2005,2005040,4-Rural,0.00,KS,South
2005,2005100,3-Town,1.30,KS,South
2005,2005130,4-Rural,0.00,KS,South
2005,2005250,4-Rural,2.50,KS,South
2005,2005280,4-Rural,0.00,KS,South
2005,2005310,4-Rural,0.00,KS,South
2005,2005370,4-Rural,0.00,KS,South
2005,2005400,4-Rural,3.00,KS,South
2005,2005460,2-Suburb,4.20,KS,South
2005,2005490,2-Suburb,0.70,KS,South
2005,2005520,4-Rural,4.30,KS,South
2005,2005550,4-Rural,0.00,KS,South
2005,2005580,3-Town,1.10,KS,South
2005,2005610,4-Rural,1.30,KS,South
2005,2005640,4-Rural,0.00,KS,South
2005,2005700,4-Rural,4.00,KS,South
2005,2005730,2-Suburb,2.70,KS,South
2005,2005760,4-Rural,0.00,KS,South
2005,2005790,4-Rural,2.60,KS,South
2005,2005850,4-Rural,2.80,KS,South
2005,2005910,4-Rural,5.10,KS,South
2005,2005940,3-Town,3.70,KS,South
2005,2006060,4-Rural,5.80,KS,South
2005,2006180,3-Town,3.40,KS,South
2005,2006210,4-Rural,0.00,KS,South
2005,2006240,4-Rural,2.30,KS,South
2005,2006270,4-Rural,6.40,KS,South
2005,2006330,2-Suburb,0.00,KS,South
2005,2006360,3-Town,2.00,KS,South
2005,2006390,3-Town,4.20,KS,South
2005,2006420,2-Suburb,0.50,KS,South
2005,2006450,3-Town,2.30,KS,South
2005,2006480,3-Town,1.10,KS,South
2005,2006540,4-Rural,0.60,KS,South
2005,2006570,4-Rural,0.00,KS,South
2005,2006580,3-Town,4.70,KS,South
2005,2006630,4-Rural,0.00,KS,South
2005,2006660,3-Town,2.40,KS,South
2005,2006690,4-Rural,0.00,KS,South
2005,2006720,4-Rural,0.00,KS,South
2005,2006780,4-Rural,0.00,KS,South
2005,2006870,4-Rural,0.00,KS,South
2005,2006900,4-Rural,0.00,KS,South
2005,2006960,4-Rural,2.80,KS,South
2005,2006990,4-Rural,0.00,KS,South
2005,2007020,3-Town,1.10,KS,South
2005,2007050,2-Suburb,1.90,KS,South
2005,2007080,4-Rural,0.00,KS,South
2005,2007260,4-Rural,2.70,KS,South
2005,2007350,4-Rural,1.80,KS,South
2005,2007380,4-Rural,1.40,KS,South
2005,2007470,4-Rural,2.30,KS,South
2005,2007530,4-Rural,0.00,KS,South
2005,2007560,3-Town,1.90,KS,South
2005,2007620,3-Town,1.30,KS,South
2005,2007650,3-Town,3.40,KS,South
2005,2007740,3-Town,5.00,KS,South
2005,2007800,4-Rural,0.00,KS,South
2005,2007830,4-Rural,0.00,KS,South
2005,2007890,3-Town,1.00,KS,South
2005,2007950,1-City,5.80,KS,South
2005,2007970,4-Rural,1.80,KS,South
2005,2008160,4-Rural,7.80,KS,South
2005,2008220,4-Rural,0.00,KS,South
2005,2008250,4-Rural,0.00,KS,South
2005,2008280,4-Rural,1.80,KS,South
2005,2008340,2-Suburb,1.00,KS,South
2005,2008370,3-Town,2.20,KS,South
2005,2008400,1-City,1.20,KS,South
2005,2008430,2-Suburb,17.90,KS,South
2005,2008550,4-Rural,2.40,KS,South
2005,2008670,4-Rural,0.00,KS,South
2005,2008730,3-Town,3.30,KS,South
2005,2008790,4-Rural,0.00,KS,South
2005,2008910,4-Rural,0.00,KS,South
2005,2008940,4-Rural,0.00,KS,South
2005,2008970,2-Suburb,3.40,KS,South
2005,2009030,3-Town,1.90,KS,South
2005,2009060,4-Rural,0.00,KS,South
2005,2009090,4-Rural,0.00,KS,South
2005,2009140,4-Rural,0.30,KS,South
2005,2009180,3-Town,0.60,KS,South
2005,2009210,4-Rural,0.00,KS,South
2005,2009320,4-Rural,3.50,KS,South
2005,2009390,3-Town,1.20,KS,South
2005,2009420,4-Rural,0.00,KS,South
2005,2009450,4-Rural,0.00,KS,South
2005,2009480,4-Rural,0.00,KS,South
2005,2009510,4-Rural,1.10,KS,South
2005,2009600,4-Rural,0.00,KS,South
2005,2009660,4-Rural,3.90,KS,South
2005,2009780,4-Rural,0.00,KS,South
2005,2009840,2-Suburb,0.80,KS,South
2005,2009850,4-Rural,0.00,KS,South
2005,2009930,4-Rural,0.00,KS,South
2005,2009960,2-Suburb,2.10,KS,South
2005,2009990,4-Rural,3.20,KS,South
2005,2010020,3-Town,1.70,KS,South
2005,2010140,2-Suburb,1.00,KS,South
2005,2010230,4-Rural,3.00,KS,South
2005,2010260,2-Suburb,4.20,KS,South
2005,2010290,4-Rural,3.90,KS,South
2005,2010410,4-Rural,1.10,KS,South
2005,2010500,2-Suburb,2.40,KS,South
2005,2010560,3-Town,2.70,KS,South
2005,2010620,4-Rural,2.00,KS,South
2005,2010650,3-Town,2.20,KS,South
